task_name,task_description,label,text
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"The Uvalde, Texas, mass shooter was an ¡°illegal alien.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Joe Biden appointed a 'satanist' to the White House.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Brian Kemp ""dismissed concerns about voter fraud in the 2020 election"" and ""widespread illegal ballot harvesting continued, electing two Democrat senators."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"""In 2020, more journalists were killed in Mexico than in any other country in the world."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"""Even the WHO has conceded that the (SARS- CoV-2) virus ¡­ is no more dangerous than the common flu, with an infection fatality rate of 0.14%."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"Brazil President Jair Bolsonaro will hold a press conference to ¡°announce military audit of controversial election, may arrest criminal judges.¡±"
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,A video shows Joe Biden making a racist comment.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,Says a demonstration with an air quality monitor shows that cloth masks are dangerous for children.
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",1,"A bill passed by GOP legislators ""makes it harder to prosecute people and groups that violate campaign finance laws."""
fake_news,"fake news detection: determine whether a news article contains fabricated, misleading, or unverifiable information presented as factual content",0,"As vice president, Kamala Harris would ¡°defund, dismantle, and dissolve police departments.¡±"
